Chromosome,Map_Type,Position_cM,Position_bp,Group
3,Pangenome,35.08,45319089,NotImp
3,Pangenome,35.08,45540464,NotImp
3,Pangenome,35.08,46464992,NotImp
3,Pangenome,35.09,46470623,NotImp
3,Pangenome,37.07,50089570,NotImp
3,Pangenome,37.32,50644546,NotImp
3,Pangenome,37.79,50647906,NotImp
3,Pangenome,37.79,50649223,NotImp
3,Pangenome,37.79,50942405,NotImp
3,Pangenome,39.28,52228302,NotImp
3,Pangenome,39.28,52228437,NotImp
3,Pangenome,39.28,52515816,NotImp
3,Pangenome,43.48,56036080,NotImp
3,Pangenome,43.78,56383541,NotImp
3,Pangenome,43.92,56672532,NotImp
3,Pangenome,43.92,56701695,NotImp
3,Pangenome,43.92,56701852,NotImp
3,Pangenome,45.24,57478189,NotImp
3,Pangenome,45.24,57529294,NotImp
3,Pangenome,45.24,57529320,NotImp
3,Pangenome,45.24,57534833,NotImp
3,Pangenome,45.24,57535810,NotImp
3,Pangenome,47.18,58760739,NotImp
3,Pangenome,47.55,59148364,NotImp
3,Pangenome,47.55,59148414,NotImp
3,Pangenome,52.37,59148418,NotImp
3,Pangenome,52.37,59148436,NotImp
3,Pangenome,52.37,59148441,NotImp
3,Pangenome,64.12,61741805,NotImp
3,Pangenome,64.12,61880295,NotImp
3,Pangenome,64.13,62167932,NotImp
3,Pangenome,64.13,62724845,NotImp
3,Pangenome,64.56,63564922,NotImp
3,Pangenome,64.56,63564936,NotImp
3,Pangenome,65.36,63565022,NotImp
3,Pangenome,65.36,64584596,NotImp
3,Pangenome,65.36,64584620,NotImp
3,Pangenome,65.36,64814856,NotImp
3,Pangenome,66.31,65421279,NotImp
3,Pangenome,66.79,65544143,NotImp
3,Pangenome,66.79,65544257,NotImp
3,Pangenome,66.79,65544278,NotImp
3,Pangenome,66.79,65574520,NotImp
3,Pangenome,67.72,65587634,NotImp
3,Pangenome,67.72,66978383,NotImp
3,Pangenome,67.86,66991999,NotImp
3,Pangenome,68.04,67707680,NotImp
3,Pangenome,68.04,68124133,NotImp
3,Pangenome,68.05,68176528,NotImp
3,Pangenome,68.05,68593959,NotImp
3,Pangenome,68.05,68883698,NotImp
3,Pangenome,68.05,69142312,NotImp
3,Pangenome,68.05,69182917,NotImp
3,Pangenome,68.05,69189909,NotImp
3,Pangenome,68.05,69189931,NotImp
3,Pangenome,68.61,69433528,NotImp
3,Pangenome,68.61,69945079,NotImp
3,Pangenome,68.81,70019199,NotImp
3,Pangenome,68.81,70019200,NotImp
3,Pangenome,68.81,70086994,NotImp
3,Pangenome,68.81,70087137,NotImp
3,Pangenome,68.9,70234983,NotImp
3,Pangenome,76.99,70235005,NotImp
3,Pangenome,81.08,70243842,NotImp
3,Pangenome,85.03,70296849,NotImp
3,Pangenome,85.03,70391197,NotImp
3,Pangenome,85.05,70433407,NotImp
3,Pangenome,85.05,70433504,NotImp
3,Pangenome,85.05,70844100,NotImp
3,Pangenome,85.05,70893571,NotImp
3,Pangenome,85.05,71116433,NotImp
3,Pangenome,85.05,71181925,NotImp
3,Pangenome,86.79,71285267,NotImp
3,Pangenome,93.73,71405837,NotImp
3,Pangenome,93.73,71405856,NotImp
3,Pangenome,98.59,71405970,NotImp
3,Pangenome,100.6,71418539,NotImp
3,Pangenome,100.81,71517833,NotImp
3,Pangenome,106.02,71599519,NotImp
3,Pangenome,106.02,71605156,NotImp
3,Pangenome,106.02,71651517,NotImp
3,Pangenome,106.02,71676789,NotImp
3,Pangenome,106.02,71676876,NotImp
3,Pangenome,106.02,71677716,NotImp
3,Pangenome,106.03,71889406,NotImp
3,Pangenome,106.03,71889569,NotImp
3,Pangenome,106.03,71889580,NotImp
3,Pangenome,106.03,71889588,NotImp
3,Pangenome,106.03,72041904,NotImp
3,Pangenome,109.91,72041930,NotImp
3,Pangenome,109.91,72041966,NotImp
3,Pangenome,109.93,72042194,NotImp
3,Pangenome,124.99,72226231,NotImp
3,Pangenome,124.99,72226421,NotImp
3,Pangenome,124.99,72361169,NotImp
3,Pangenome,132.12,72897690,NotImp
3,Pangenome,132.12,72897714,NotImp
3,Pangenome,132.12,72898451,NotImp
3,Pangenome,132.12,72898954,NotImp
3,Pangenome,132.12,72898999,NotImp
3,Pangenome,132.12,72899074,NotImp
3,Pangenome,133.28,72951199,NotImp
3,Pangenome,133.71,73142987,NotImp
3,Pangenome,133.71,73143188,NotImp
3,Pangenome,133.71,73402375,NotImp
3,Pangenome,152.87,73421859,NotImp
3,Pangenome,152.87,73443279,NotImp
3,Pangenome,152.87,73464114,NotImp
3,Pangenome,152.87,73727956,NotImp
3,Pangenome,152.87,73755638,NotImp
3,Pangenome,154.78,74303190,NotImp
3,Pangenome,155.63,74304136,NotImp
3,Pangenome,156.26,74588385,NotImp
3,Pangenome,156.27,74590062,NotImp
3,Pangenome,156.27,74596273,NotImp
3,Pangenome,156.27,74663167,NotImp
3,Pangenome,156.27,74703836,NotImp
3,Pangenome,156.27,75381103,NotImp
3,Pangenome,156.27,75571184,NotImp
3,Pangenome,156.27,75587685,NotImp
3,Pangenome,176.24,75587749,NotImp
3,Pangenome,176.24,75588453,NotImp
3,Pangenome,176.24,75720073,NotImp
3,Pangenome,176.64,75720253,NotImp
3,Pangenome,177.3,75720284,NotImp
3,Pangenome,192.92,75775627,NotImp
3,Pangenome,192.92,76112628,NotImp
3,Pangenome,204.96,76115658,NotImp
3,Pangenome,204.96,76219055,NotImp
3,Pangenome,204.96,76219089,NotImp
3,Pangenome,204.96,76219205,NotImp
3,Pangenome,204.96,76219225,NotImp
3,Pangenome,207.51,76516919,NotImp
3,Pangenome,207.51,76517020,NotImp
3,Pangenome,208.74,76681840,NotImp
3,Pangenome,208.76,76681876,NotImp
3,Pangenome,210.37,76681973,NotImp
3,Pangenome,210.61,76681985,NotImp
3,Pangenome,210.61,76754099,NotImp
3,Pangenome,210.61,76754151,NotImp
3,Pangenome,210.61,76837035,NotImp
3,Pangenome,210.62,76837040,NotImp
3,Pangenome,210.7,76837152,NotImp
3,Pangenome,217.35,76837181,NotImp
3,Pangenome,217.35,76844036,NotImp
3,Pangenome,228.87,76974616,NotImp
3,Pangenome,229.7,77626472,NotImp
3,Pangenome,229.82,78044243,NotImp
3,Pangenome,231.9,78061497,NotImp
3,Pangenome,236.02,78427979,NotImp
3,Pangenome,238.42,78647117,NotImp
3,Pangenome,238.42,78759583,NotImp
3,Pangenome,238.42,78801855,NotImp
3,Pangenome,238.42,79220191,NotImp
3,Pangenome,240.02,79220213,NotImp
3,Pangenome,242.06,79450713,NotImp
3,Pangenome,242.06,79654960,NotImp
3,Pangenome,242.06,79813387,NotImp
3,Pangenome,242.06,79976147,NotImp
3,Pangenome,243.51,80476609,NotImp
3,Pangenome,243.51,80608008,NotImp
3,Pangenome,243.52,80641183,NotImp
3,Pangenome,243.52,80648153,NotImp
3,Pangenome,244.18,80671102,NotImp
3,Pangenome,244.18,80671119,NotImp
3,Pangenome,244.18,80671128,NotImp
3,Pangenome,244.48,80755500,NotImp
3,Pangenome,244.48,80982293,NotImp
3,Pangenome,244.49,81383222,NotImp
3,Pangenome,244.49,81383302,NotImp
3,Pangenome,245.38,83420859,NotImp
3,Pangenome,245.38,83808814,NotImp
3,Pangenome,245.38,83956635,NotImp
3,Pangenome,245.38,83973370,NotImp
3,Pangenome,245.38,83973406,NotImp
3,Pangenome,245.59,83973548,NotImp
3,Pangenome,245.59,83973575,NotImp
3,Pangenome,245.59,83979505,NotImp
3,Pangenome,245.59,84359061,NotImp
3,Pangenome,245.59,84495425,NotImp
3,Pangenome,245.61,84613135,NotImp
3,Pangenome,246.07,84741162,NotImp
3,Pangenome,246.07,84909396,NotImp
3,Pangenome,246.07,84922967,NotImp
3,Pangenome,250.48,84923062,NotImp
3,Pangenome,250.48,84923092,NotImp
3,Pangenome,256.1,84923097,NotImp
3,Pangenome,258.63,85135235,NotImp
3,Pangenome,258.63,85267306,NotImp
3,Pangenome,258.63,85267349,NotImp
3,Pangenome,258.64,85267414,NotImp
3,Pangenome,258.64,86282605,NotImp
3,Pangenome,258.64,86430387,NotImp
3,Pangenome,258.64,86705241,NotImp
3,Pangenome,258.64,86705245,NotImp
3,Pangenome,258.64,86705344,NotImp
3,Pangenome,261.32,86727738,NotImp
3,Pangenome,261.32,86943994,NotImp
3,Pangenome,261.32,86944045,NotImp
3,Pangenome,263.11,86945947,NotImp
3,Pangenome,263.11,86945953,NotImp
3,Pangenome,263.77,87236399,NotImp
3,Pangenome,263.85,87810240,NotImp
3,Pangenome,266.99,87810402,NotImp
3,Pangenome,267,87810474,NotImp
3,Pangenome,271.65,88103815,NotImp
3,Pangenome,271.65,88103817,NotImp
3,Pangenome,274.47,88224047,NotImp
3,Pangenome,274.51,88282029,NotImp
3,Pangenome,275.38,88721720,NotImp
3,Pangenome,275.38,88805108,NotImp
3,Pangenome,275.38,88839539,NotImp
3,Pangenome,275.38,88944314,NotImp
3,Pangenome,275.38,88987786,NotImp
3,Pangenome,275.38,89110889,NotImp
3,Pangenome,275.52,89349121,NotImp
3,Pangenome,275.53,89349281,NotImp
3,Pangenome,275.53,89535835,NotImp
3,Pangenome,276.57,90129524,NotImp
3,Pangenome,276.68,90129545,NotImp
3,Pangenome,276.68,90143741,NotImp
3,Pangenome,276.68,90773676,NotImp
3,Pangenome,276.68,90773706,NotImp
3,Pangenome,276.68,90774077,NotImp
3,Pangenome,276.68,90961898,NotImp
3,Pangenome,281.56,90996309,NotImp
3,Pangenome,281.57,91107584,NotImp
3,Pangenome,281.57,91118282,NotImp
3,Pangenome,281.57,91234738,NotImp
3,Pangenome,281.57,91244547,NotImp
3,Pangenome,281.57,91286182,NotImp
3,Pangenome,281.57,91731606,NotImp
3,Pangenome,281.57,91733671,NotImp
3,Pangenome,281.57,91733719,NotImp
3,Pangenome,281.57,91733801,NotImp
3,Pangenome,281.57,91743012,NotImp
3,Pangenome,281.58,91894170,NotImp
3,Pangenome,281.58,92192671,NotImp
3,Pangenome,281.58,92192760,NotImp
3,Pangenome,281.58,92378761,NotImp
3,Pangenome,281.58,92401606,NotImp
3,Pangenome,281.58,92401616,NotImp
3,Pangenome,281.58,92401677,NotImp
3,Pangenome,281.58,92553592,NotImp
3,Pangenome,282.12,92651347,NotImp
3,Pangenome,282.12,93060020,NotImp
3,Pangenome,282.12,93313701,NotImp
3,Pangenome,282.12,93370737,NotImp
3,Pangenome,282.13,93771335,NotImp
3,Pangenome,282.13,93840659,NotImp
3,Pangenome,282.13,93862862,NotImp
3,Pangenome,282.24,93863412,NotImp
3,Pangenome,284.72,93863796,NotImp
3,Pangenome,290.26,94014985,NotImp
3,Pangenome,290.26,94014990,NotImp
3,Pangenome,290.26,94015015,NotImp
3,Pangenome,290.26,94015154,NotImp
3,Pangenome,290.26,94574701,NotImp
3,Pangenome,290.26,94745800,NotImp
3,Pangenome,290.26,95021741,NotImp
3,Pangenome,291.34,95022542,NotImp
3,Pangenome,291.34,97181028,NotImp
3,Pangenome,291.54,97181075,NotImp
3,Pangenome,291.79,99527233,NotImp
3,Pangenome,291.79,99997266,NotImp
3,Pangenome,291.79,100328070,NotImp
3,Pangenome,291.79,100565598,NotImp
3,Pangenome,291.79,100565684,NotImp
3,Pangenome,291.79,100615187,NotImp
3,Pangenome,291.8,100615357,NotImp
3,Pangenome,291.8,100662249,NotImp
3,Pangenome,291.8,101063419,NotImp
3,Pangenome,291.8,101063520,NotImp
3,Pangenome,291.8,101063713,NotImp
3,Pangenome,291.8,101154962,NotImp
3,Pangenome,291.81,101960084,NotImp
3,Pangenome,291.81,102128014,NotImp
3,Pangenome,291.81,102317113,NotImp
3,Pangenome,294.46,102348090,NotImp
3,Pangenome,294.46,102348092,NotImp
3,Pangenome,297.25,102348096,NotImp
3,Pangenome,297.26,102348112,NotImp
3,Pangenome,297.31,102497277,NotImp
3,Pangenome,297.31,102537426,NotImp
3,Pangenome,297.31,102537488,NotImp
3,Pangenome,297.31,102538993,NotImp
3,Pangenome,297.31,102659480,NotImp
3,Pangenome,297.31,102874422,NotImp
3,Pangenome,297.31,103340278,NotImp
3,Pangenome,297.32,103889510,NotImp
3,Pangenome,297.32,103980715,NotImp
4,Pangenome,0,235937,NotImp
4,Pangenome,1.75,236737,NotImp
4,Pangenome,1.76,247895,NotImp
4,Pangenome,1.76,316676,NotImp
4,Pangenome,1.76,316831,NotImp
4,Pangenome,6.16,437769,NotImp
4,Pangenome,6.16,437775,NotImp
4,Pangenome,11.23,437882,NotImp
4,Pangenome,11.23,437888,NotImp
4,Pangenome,11.23,437918,NotImp
4,Pangenome,17.79,1092836,NotImp
4,Pangenome,17.79,1405101,NotImp
4,Pangenome,17.79,1405156,NotImp
4,Pangenome,18.92,1405348,NotImp
4,Pangenome,18.92,1500105,NotImp
4,Pangenome,18.92,1952483,NotImp
4,Pangenome,20.37,2029126,NotImp
4,Pangenome,20.37,2274675,NotImp
4,Pangenome,20.38,2386048,NotImp
4,Pangenome,25.03,2417512,NotImp
4,Pangenome,25.03,2698406,NotImp
4,Pangenome,26.86,3204760,NotImp
4,Pangenome,26.86,3213216,NotImp
4,Pangenome,26.86,3853115,NotImp
4,Pangenome,26.86,3853277,NotImp
4,Pangenome,34.73,4046949,NotImp
4,Pangenome,35.72,4198517,NotImp
4,Pangenome,35.73,4735348,NotImp
4,Pangenome,35.73,4735495,NotImp
4,Pangenome,35.73,4820354,NotImp
4,Pangenome,35.73,5407736,NotImp
4,Pangenome,35.73,5496322,NotImp
4,Pangenome,38.95,5790074,NotImp
4,Pangenome,38.96,5821616,NotImp
4,Pangenome,45.11,5822654,NotImp
4,Pangenome,45.12,5829291,NotImp
4,Pangenome,47.48,6778823,NotImp
4,Pangenome,47.54,6779204,NotImp
4,Pangenome,48.77,6896862,NotImp
4,Pangenome,54.89,7124531,NotImp
4,Pangenome,54.89,7124536,NotImp
4,Pangenome,54.89,7124553,NotImp
4,Pangenome,54.89,7124560,NotImp
4,Pangenome,63.74,7276689,NotImp
4,Pangenome,65.09,7965259,NotImp
4,Pangenome,65.09,7965510,NotImp
4,Pangenome,65.09,8211408,NotImp
4,Pangenome,65.09,8352288,NotImp
4,Pangenome,65.38,9015672,NotImp
4,Pangenome,68.39,9743000,NotImp
4,Pangenome,68.39,10080933,NotImp
4,Pangenome,68.39,10105588,NotImp
4,Pangenome,68.39,10153208,NotImp
4,Pangenome,68.4,11048034,NotImp
4,Pangenome,74.58,11103764,NotImp
4,Pangenome,74.58,11103840,NotImp
4,Pangenome,74.59,11186338,NotImp
4,Pangenome,74.59,11186341,NotImp
4,Pangenome,77.36,11186401,NotImp
4,Pangenome,77.37,11462249,NotImp
4,Pangenome,77.37,11545431,NotImp
4,Pangenome,77.38,11545642,NotImp
4,Pangenome,77.38,11546373,NotImp
4,Pangenome,77.38,11546528,NotImp
4,Pangenome,87.9,11700678,NotImp
4,Pangenome,89.84,11700686,NotImp
4,Pangenome,89.84,11700917,NotImp
4,Pangenome,89.85,11700972,NotImp
4,Pangenome,91.93,11700984,NotImp
4,Pangenome,91.93,11700992,NotImp
4,Pangenome,91.93,11704783,NotImp
4,Pangenome,96.68,11704799,NotImp
4,Pangenome,96.68,11704815,NotImp
4,Pangenome,110.19,12888982,NotImp
4,Pangenome,110.19,13393326,NotImp
4,Pangenome,110.19,13393686,NotImp
4,Pangenome,110.2,13664242,NotImp
4,Pangenome,110.2,13685198,NotImp
4,Pangenome,110.2,13840007,NotImp
4,Pangenome,110.2,13850983,NotImp
4,Pangenome,110.2,14926879,NotImp
4,Pangenome,110.33,14934819,NotImp
4,Pangenome,110.33,14934826,NotImp
4,Pangenome,110.33,14946487,NotImp
4,Pangenome,110.33,14946617,NotImp
4,Pangenome,110.33,15140906,NotImp
4,Pangenome,118.9,15396472,NotImp
4,Pangenome,124.52,15396490,NotImp
4,Pangenome,124.52,15396616,NotImp
4,Pangenome,124.52,17626669,NotImp
4,Pangenome,124.52,17631366,NotImp
4,Pangenome,124.52,17631569,NotImp
4,Pangenome,124.52,19507036,NotImp
4,Pangenome,132.21,19616972,NotImp
4,Pangenome,153.4,19672645,NotImp
4,Pangenome,153.4,19777169,NotImp
4,Pangenome,153.4,20535340,NotImp
4,Pangenome,153.4,20535341,NotImp
4,Pangenome,153.4,20535343,NotImp
4,Pangenome,153.42,20535347,NotImp
4,Pangenome,153.57,20535355,NotImp
4,Pangenome,158.25,20535376,NotImp
4,Pangenome,158.25,20535389,NotImp
4,Pangenome,164.33,21316219,NotImp
4,Pangenome,164.33,22487835,NotImp
4,Pangenome,177.92,22495452,NotImp
4,Pangenome,177.92,23119995,NotImp
4,Pangenome,177.92,23121385,NotImp
4,Pangenome,184.53,23122927,NotImp
4,Pangenome,184.53,23928392,NotImp
4,Pangenome,185.14,23928424,NotImp
4,Pangenome,185.15,23928473,NotImp
4,Pangenome,185.15,23928511,NotImp
4,Pangenome,185.15,23967160,NotImp
4,Pangenome,203.66,23967178,NotImp
4,Pangenome,203.66,23967203,NotImp
4,Pangenome,203.66,24420866,NotImp
4,Pangenome,203.66,24420916,NotImp
4,Pangenome,203.66,25088190,NotImp
4,Pangenome,212.73,25501812,NotImp
4,Pangenome,212.73,26425403,NotImp
4,Pangenome,215.93,26441517,NotImp
4,Pangenome,216.05,27642469,NotImp
4,Pangenome,217.72,27642531,NotImp
4,Pangenome,217.72,27825293,NotImp
4,Pangenome,221.37,29061600,NotImp
4,Pangenome,221.37,29140379,NotImp
4,Pangenome,223.5,29140467,NotImp
4,Pangenome,223.75,29140505,NotImp
4,Pangenome,223.75,29140513,NotImp
4,Pangenome,230.22,29312343,NotImp
4,Pangenome,230.23,29598392,NotImp
4,Pangenome,230.25,29598668,NotImp
4,Pangenome,230.66,29932424,NotImp
4,Pangenome,230.66,30965606,NotImp
4,Pangenome,230.66,31046556,NotImp
4,Pangenome,230.66,31066483,NotImp
4,Pangenome,234.23,31066527,NotImp
4,Pangenome,235.92,31085684,NotImp
4,Pangenome,235.92,31085732,NotImp
4,Pangenome,235.92,31088701,NotImp
4,Pangenome,235.92,34350590,NotImp
4,Pangenome,245.65,34350789,NotImp
4,Pangenome,245.71,34810047,NotImp
4,Pangenome,245.71,34810076,NotImp
4,Pangenome,257.31,34810252,NotImp
4,Pangenome,257.31,34868024,NotImp
4,Pangenome,257.31,34868045,NotImp
4,Pangenome,257.31,34940775,NotImp
4,Pangenome,257.31,34940782,NotImp
4,Pangenome,257.48,34940848,NotImp
4,Pangenome,257.7,37695736,NotImp
4,Pangenome,262.63,37835649,NotImp
4,Pangenome,262.79,38273545,NotImp
4,Pangenome,267.36,38811932,NotImp
4,Pangenome,275.88,38814244,NotImp
4,Pangenome,275.88,39019428,NotImp
4,Pangenome,275.88,39121676,NotImp
4,Pangenome,275.89,39138302,NotImp
4,Pangenome,275.89,39138325,NotImp
4,Pangenome,275.89,39143503,NotImp
4,Pangenome,275.89,39145062,NotImp
4,Pangenome,285.49,40006736,NotImp
4,Pangenome,285.49,40006737,NotImp
4,Pangenome,285.49,40786688,NotImp
4,Pangenome,300.45,40786745,NotImp
4,Pangenome,300.46,40929085,NotImp
4,Pangenome,330.26,40929246,NotImp
4,Pangenome,330.27,41709154,NotImp
4,Pangenome,347.62,41933124,NotImp
4,Pangenome,347.62,42930570,NotImp
4,Pangenome,351.7,42992295,NotImp
4,Pangenome,358.47,43265800,NotImp
4,Pangenome,367.35,45054971,NotImp
4,Pangenome,400.36,45437542,NotImp
4,Pangenome,400.36,45826128,NotImp
4,Pangenome,404.03,45985340,NotImp
4,Pangenome,404.03,45985379,NotImp
4,Pangenome,404.05,45985395,NotImp
4,Pangenome,404.05,45985442,NotImp
4,Pangenome,404.05,45985449,NotImp
4,Pangenome,404.05,46617806,NotImp
4,Pangenome,404.06,46875773,NotImp
4,Pangenome,404.06,46994377,NotImp
4,Pangenome,404.06,46994476,NotImp
4,Pangenome,404.06,46997352,NotImp
4,Pangenome,405.14,46997521,NotImp
4,Pangenome,411.82,47080743,NotImp
4,Pangenome,411.82,47080820,NotImp
4,Pangenome,411.82,47080849,NotImp
4,Pangenome,411.82,47080864,NotImp
4,Pangenome,411.82,47080889,NotImp
4,Pangenome,419.68,47099235,NotImp
4,Pangenome,419.68,47878112,NotImp
4,Pangenome,419.68,47878275,NotImp
4,Pangenome,419.68,47878307,NotImp
4,Pangenome,419.68,47878335,NotImp
4,Pangenome,419.85,47884115,NotImp
4,Pangenome,419.99,48157632,NotImp
4,Pangenome,419.99,48164288,NotImp
4,Pangenome,419.99,48164435,NotImp
4,Pangenome,420.03,48164446,NotImp
4,Pangenome,434.61,48164482,NotImp
4,Pangenome,434.61,48164948,NotImp
4,Pangenome,434.61,48165006,NotImp
4,Pangenome,434.61,48165265,NotImp
4,Pangenome,434.61,48204303,NotImp
4,Pangenome,434.61,48208374,NotImp
4,Pangenome,436.38,48208440,NotImp
4,Pangenome,436.39,48208444,NotImp
4,Pangenome,436.39,48211184,NotImp
4,Pangenome,450.38,48211255,NotImp
4,Pangenome,450.38,48211347,NotImp
4,Pangenome,450.38,48495634,NotImp
4,Pangenome,450.38,48843633,NotImp
4,Pangenome,452.77,48843676,NotImp
4,Pangenome,453.5,48933325,NotImp
4,Pangenome,453.5,48933341,NotImp
4,Pangenome,455.05,48933494,NotImp
4,Pangenome,456.62,49210136,NotImp
4,Pangenome,456.63,49392429,NotImp
4,Pangenome,456.63,49440268,NotImp
4,Pangenome,456.75,49440289,NotImp
4,Pangenome,456.75,49464123,NotImp
4,Pangenome,456.75,49582458,NotImp
4,Pangenome,456.75,49582490,NotImp
4,Pangenome,456.75,49588097,NotImp
4,Pangenome,456.75,49588105,NotImp
4,Pangenome,456.76,49588175,NotImp
4,Pangenome,456.76,49771838,NotImp
4,Pangenome,457.37,49774735,NotImp
4,Pangenome,457.96,49948978,NotImp
4,Pangenome,457.96,49952959,NotImp
4,Pangenome,457.96,50046188,NotImp
4,Pangenome,457.96,50091390,NotImp
4,Pangenome,457.96,50097315,NotImp
4,Pangenome,457.96,50097351,NotImp
4,Pangenome,457.96,50097360,NotImp
4,Pangenome,457.96,50097432,NotImp
4,Pangenome,463.58,50653457,NotImp
4,Pangenome,463.59,50653458,NotImp
4,Pangenome,463.59,50653461,NotImp
4,Pangenome,463.59,50653498,NotImp
4,Pangenome,463.59,50653576,NotImp
4,Pangenome,465.18,52503787,NotImp
4,Pangenome,465.91,52504254,NotImp
4,Pangenome,466.26,52531496,NotImp
4,Pangenome,466.26,53576058,NotImp
4,Pangenome,478.38,54432151,NotImp
4,Pangenome,478.38,54527227,NotImp
4,Pangenome,479.83,54624119,NotImp
4,Pangenome,479.83,54709438,NotImp
4,Pangenome,479.83,54752413,NotImp
4,Pangenome,479.83,54752635,NotImp
4,Pangenome,479.83,54752676,NotImp
4,Pangenome,480.57,54752794,NotImp
4,Pangenome,480.57,54752927,NotImp
4,Pangenome,480.57,54753564,NotImp
4,Pangenome,480.57,54759501,NotImp
4,Pangenome,480.57,54759510,NotImp
4,Pangenome,480.57,54759692,NotImp
4,Pangenome,480.58,54967273,NotImp
4,Pangenome,480.58,54968699,NotImp
4,Pangenome,480.58,54969414,NotImp
4,Pangenome,480.58,55087628,NotImp
4,Pangenome,480.58,55099869,NotImp
4,Pangenome,480.58,55112711,NotImp
4,Pangenome,480.58,55127720,NotImp
4,Pangenome,484.37,55733107,NotImp
4,Pangenome,484.37,55733115,NotImp
4,Pangenome,489.61,55776009,NotImp
4,Pangenome,489.61,56172588,NotImp
4,Pangenome,489.61,56193280,NotImp
4,Pangenome,489.61,56193335,NotImp
4,Pangenome,489.61,56514955,NotImp
4,Pangenome,489.62,56514996,NotImp
4,Pangenome,489.62,56623107,NotImp
4,Pangenome,489.62,56630426,NotImp
4,Pangenome,489.62,56630441,NotImp
4,Pangenome,489.62,56630755,NotImp
4,Pangenome,489.62,56645477,NotImp
4,Pangenome,491.69,57078850,NotImp
4,Pangenome,491.7,57750888,NotImp
4,Pangenome,491.7,57750948,NotImp
4,Pangenome,491.7,57872506,NotImp
4,Pangenome,491.7,58215074,NotImp
4,Pangenome,491.7,63027750,NotImp
4,Pangenome,491.7,63789988,NotImp
4,Pangenome,492.47,63863060,NotImp
4,Pangenome,492.55,64166462,NotImp
4,Pangenome,492.55,64417785,NotImp
4,Pangenome,492.55,65029808,NotImp
4,Pangenome,492.55,65149056,NotImp
4,Pangenome,492.55,65407400,NotImp
4,Pangenome,492.55,65416632,NotImp
4,Pangenome,496.17,65416660,NotImp
4,Pangenome,496.17,66071835,NotImp
4,Pangenome,496.17,66219335,NotImp
4,Pangenome,497.37,66289065,NotImp
4,Pangenome,497.37,66289126,NotImp
4,Pangenome,498.24,66289252,NotImp
4,Pangenome,498.35,66558378,NotImp
4,Pangenome,498.35,66978621,NotImp
4,Pangenome,498.35,67162842,NotImp
4,Pangenome,503.36,67231895,NotImp
4,Pangenome,504.74,67242905,NotImp
4,Pangenome,504.83,67242926,NotImp
4,Pangenome,504.83,67404996,NotImp
4,Pangenome,505.51,67434520,NotImp
4,Pangenome,505.51,67469520,NotImp
4,Pangenome,505.52,67469573,NotImp
4,Pangenome,505.52,68047199,NotImp
4,Pangenome,506.71,68264977,NotImp
4,Pangenome,506.92,68264987,NotImp
4,Pangenome,506.92,68524971,NotImp
4,Pangenome,506.92,68578640,NotImp
4,Pangenome,506.92,68622413,NotImp
4,Pangenome,506.92,68907371,NotImp
4,Pangenome,506.93,68907374,NotImp
4,Pangenome,506.93,68907464,NotImp
4,Pangenome,506.93,68907470,NotImp
4,Pangenome,506.93,69235072,NotImp
4,Pangenome,506.93,69716467,NotImp
4,Pangenome,506.93,69741171,NotImp
4,Pangenome,506.93,69920102,NotImp
4,Pangenome,506.93,69993419,NotImp
4,Pangenome,507.35,69993498,NotImp
4,Pangenome,507.36,69993501,NotImp
4,Pangenome,507.36,70634449,NotImp
4,Pangenome,507.55,71262569,NotImp
4,Pangenome,512,71502771,NotImp
4,Pangenome,512,71502871,NotImp
4,Pangenome,512,71599665,NotImp
4,Pangenome,512,71872345,NotImp
4,Pangenome,512.01,71990485,NotImp
4,Pangenome,512.01,72068573,NotImp
4,Pangenome,512.01,72144688,NotImp
4,Pangenome,512.32,73030002,NotImp
4,Pangenome,512.32,73030164,NotImp
4,Pangenome,512.32,73065483,NotImp
4,Pangenome,512.32,73094682,NotImp
4,Pangenome,512.32,73094695,NotImp
4,Pangenome,512.32,73094843,NotImp
4,Pangenome,512.32,73095059,NotImp
4,Pangenome,512.32,73188132,NotImp
4,Pangenome,512.32,73188269,NotImp
4,Pangenome,512.33,73207765,NotImp
4,Pangenome,512.33,73207788,NotImp
4,Pangenome,515.52,73239981,NotImp
4,Pangenome,515.52,73240361,NotImp
4,Pangenome,515.52,73240412,NotImp
4,Pangenome,516.46,73240432,NotImp
4,Pangenome,516.46,73242042,NotImp
4,Pangenome,516.46,73242140,NotImp
4,Pangenome,516.46,73250390,NotImp
4,Pangenome,516.46,73250501,NotImp
4,Pangenome,516.46,73250537,NotImp
4,Pangenome,516.46,73252215,NotImp
4,Pangenome,516.46,73252253,NotImp
4,Pangenome,516.46,73504507,NotImp
4,Pangenome,519.03,73698419,NotImp
4,Pangenome,519.03,73761773,NotImp
4,Pangenome,519.03,73763765,NotImp
4,Pangenome,519.03,74102881,NotImp
4,Pangenome,519.03,74461258,NotImp
4,Pangenome,519.04,74512788,NotImp
4,Pangenome,519.04,74512803,NotImp
4,Pangenome,519.04,74562795,NotImp
4,Pangenome,519.04,74563066,NotImp
4,Pangenome,519.04,74625160,NotImp
4,Pangenome,519.04,74771397,NotImp
4,Pangenome,519.78,74822273,NotImp
4,Pangenome,519.78,74968603,NotImp
4,Pangenome,519.78,75547868,NotImp
4,Pangenome,519.78,75596836,NotImp
